DP No. | Delivery,Destination Postcode,T0_Date,AWB_COD_N,AWB_COD_Y,AWB_NCOD_N,AWB_NCOD_Y
JHR336,63000,2025-02-26,0,1,0,0
JHR336,6600,2025-02-26,0,1,0,0
JHR336,6700,2025-02-26,0,1,0,0
JHR336,68000,2025-02-26,0,2,0,0
JHR336,68100,2025-02-26,0,2,0,0
JHR336,70300,2025-02-26,0,1,0,0
JHR336,70400,2025-02-26,0,2,0,0
JHR336,70450,2025-02-26,0,1,0,0
JHR336,71000,2025-02-26,0,1,0,0
JHR336,71300,2025-02-26,0,1,0,0
JHR336,71600,2025-02-26,0,1,0,0
JHR336,71800,2025-02-26,0,1,0,0
JHR336,72100,2025-02-26,0,2,0,0
JHR336,72200,2025-02-26,0,1,0,0
JHR336,72400,2025-02-26,0,1,0,0
JHR336,73000,2025-02-26,0,1,0,0
JHR336,75400,2025-02-26,0,2,0,0
JHR336,75450,2025-02-26,0,2,0,0
JHR336,75460,2025-02-26,0,1,0,0
JHR336,76400,2025-02-26,0,1,0,0
JHR336,77300,2025-02-26,0,1,0,0
JHR336,77500,2025-02-26,0,1,0,0
JHR336,78000,2025-02-26,0,1,0,0
JHR336,78300,2025-02-26,0,2,0,0
JHR336,79250,2025-02-26,0,1,0,0
JHR336,8000,2025-02-26,0,2,0,0
JHR336,80000,2025-02-26,4,22,0,1
JHR336,80050,2025-02-26,1,7,1,3
JHR336,80100,2025-02-26,0,7,0,3
JHR336,80110,2025-02-26,1,11,0,2
JHR336,80150,2025-02-26,0,17,0,4
JHR336,80200,2025-02-26,1,1,0,0
JHR336,80250,2025-02-26,1,0,0,0
JHR336,80300,2025-02-26,1,6,1,1
JHR336,80350,2025-02-26,0,4,0,4
JHR336,80400,2025-02-26,1,4,0,0
JHR336,80517,2025-02-26,2,10,0,1
JHR336,80568,2025-02-26,0,1,0,0
JHR336,80570,2025-02-26,1,0,0,0
JHR336,80700,2025-02-26,0,1,0,0
JHR336,80710,2025-02-26,0,2,0,0
JHR336,80750,2025-02-26,3,14,0,4
JHR336,80900,2025-02-26,0,0,0,1
JHR336,80990,2025-02-26,0,0,0,1
JHR336,81000,2025-02-26,0,2,0,0
JHR336,81100,2025-02-26,13,85,4,60
JHR336,81110,2025-02-26,0,6,0,3
JHR336,81120,2025-02-26,0,0,0,2
JHR336,81200,2025-02-26,1,6,0,4
JHR336,81250,2025-02-26,3,10,0,5
JHR336,81300,2025-02-26,0,6,0,0
JHR336,81310,2025-02-26,3,6,1,5
JHR336,81400,2025-02-26,0,1,0,0
JHR336,81440,2025-02-26,0,1,0,0
JHR336,81500,2025-02-26,0,2,0,0
JHR336,81550,2025-02-26,0,5,0,0
JHR336,81700,2025-02-26,62,376,12,293
JHR336,81750,2025-02-26,668,4601,116,4943
JHR336,81760,2025-02-26,5,26,0,11
JHR336,81800,2025-02-26,0,2,0,0
JHR336,81900,2025-02-26,0,1,0,0
JHR336,81920,2025-02-26,0,1,0,0
JHR336,81930,2025-02-26,0,1,0,0
JHR336,82100,2025-02-26,1,0,0,1
JHR336,82300,2025-02-26,0,1,0,0
JHR336,83000,2025-02-26,0,1,0,0
JHR336,83300,2025-02-26,0,1,0,0
JHR336,84000,2025-02-26,0,1,0,0
JHR336,84150,2025-02-26,0,1,0,0
JHR336,84200,2025-02-26,0,1,0,0
JHR336,84300,2025-02-26,0,4,0,0
JHR336,84600,2025-02-26,0,1,0,0
JHR336,84900,2025-02-26,0,1,0,0
JHR336,85000,2025-02-26,0,0,0,1
JHR336,85100,2025-02-26,0,1,0,0
JHR336,85300,2025-02-26,0,2,0,0
JHR336,86000,2025-02-26,0,3,0,0
JHR336,86100,2025-02-26,0,1,0,1
JHR336,86800,2025-02-26,0,1,0,0
JHR336,88000,2025-02-26,0,2,0,0
JHR336,88200,2025-02-26,0,1,0,0
JHR336,88300,2025-02-26,0,1,0,0
JHR336,88400,2025-02-26,0,2,0,0
JHR336,88450,2025-02-26,0,2,0,0
JHR336,89000,2025-02-26,0,4,0,0
JHR336,89007,2025-02-26,0,2,0,0
JHR336,89008,2025-02-26,0,1,0,0
JHR336,89100,2025-02-26,0,1,0,0
JHR336,89108,2025-02-26,0,1,0,0
JHR336,89200,2025-02-26,0,2,0,0
JHR336,89320,2025-02-26,0,1,0,0
JHR336,89600,2025-02-26,0,2,0,0
JHR336,90000,2025-02-26,0,5,0,0
JHR336,9010,2025-02-26,0,1,0,0
JHR336,91000,2025-02-26,0,11,0,0
JHR336,91007,2025-02-26,0,1,0,0
JHR336,91100,2025-02-26,0,1,0,1
JHR336,91207,2025-02-26,0,0,0,1
JHR336,91300,2025-02-26,0,2,0,0
JHR336,93050,2025-02-26,0,4,0,0
JHR336,93250,2025-02-26,0,1,0,0
JHR336,93300,2025-02-26,0,0,0,1
JHR336,94300,2025-02-26,0,3,0,0
JHR336,94600,2025-02-26,0,2,0,0
JHR336,94700,2025-02-26,0,3,0,1
JHR336,94760,2025-02-26,0,1,0,0
JHR336,96000,2025-02-26,0,4,0,0
JHR336,96300,2025-02-26,0,3,0,0
JHR336,96400,2025-02-26,1,0,0,0
JHR336,9700,2025-02-26,0,3,0,0
JHR336,97000,2025-02-26,0,1,0,0
JHR336,98000,2025-02-26,0,10,0,0
JHR336,<NA>,2025-02-26,0,0,2,0
JHR341,25100,2025-02-26,1,0,0,0
JHR341,83000,2025-02-26,120,586,14,301
JHR341,83010,2025-02-26,8,26,1,4
JHR341,83020,2025-02-26,8,15,2,23
JHR341,83030,2025-02-26,1,1,0,0
JHR341,83040,2025-02-26,2,4,0,4
JHR341,83050,2025-02-26,16,105,3,49
JHR341,83400,2025-02-26,0,2,0,0
JHR341,83500,2025-02-26,149,981,50,647
JHR341,83600,2025-02-26,113,612,42,422
JHR341,83610,2025-02-26,31,103,16,40
JHR341,84000,2025-02-26,26,127,8,47
JHR341,84010,2025-02-26,2,1,0,2
JHR341,84020,2025-02-26,0,1,1,0
JHR341,84030,2025-02-26,0,5,0,1
JHR341,84050,2025-02-26,3,73,1,33
JHR341,84060,2025-02-26,0,0,0,1
JHR341,84100,2025-02-26,6,6,1,4
JHR341,84150,2025-02-26,3,4,0,1
JHR341,84160,2025-02-26,1,6,0,0
JHR341,84200,2025-02-26,4,27,3,9
JHR341,84300,2025-02-26,2,1,0,2
JHR341,84410,2025-02-26,0,2,0,0
JHR341,86100,2025-02-26,2,21,0,1
JHR341,86400,2025-02-26,4,16,2,1
JHR341,91300,2025-02-26,0,1,0,0
JHR341,98150,2025-02-26,0,1,0,0
JHR343,11900,2025-02-26,0,2,0,0
JHR343,11920,2025-02-26,0,2,0,0
JHR343,13000,2025-02-26,0,1,0,0
JHR343,13400,2025-02-26,0,1,0,0
JHR343,16020,2025-02-26,0,1,0,0
JHR343,16050,2025-02-26,0,1,0,0
JHR343,16150,2025-02-26,0,1,0,0
JHR343,16320,2025-02-26,0,1,0,0
JHR343,18000,2025-02-26,0,1,0,0
JHR343,24000,2025-02-26,0,1,0,0
JHR343,25000,2025-02-26,0,1,0,0
JHR343,25150,2025-02-26,0,6,0,0
JHR343,26600,2025-02-26,0,1,0,0
JHR343,28040,2025-02-26,0,1,0,0
JHR343,31100,2025-02-26,0,1,0,0
JHR343,31250,2025-02-26,0,2,0,0
JHR343,34510,2025-02-26,0,1,0,0
JHR343,36800,2025-02-26,0,1,0,0
JHR343,41050,2025-02-26,0,1,0,0
JHR343,41250,2025-02-26,0,1,0,0
JHR343,42000,2025-02-26,0,1,0,0
JHR343,42500,2025-02-26,0,0,0,1
JHR343,42700,2025-02-26,0,1,0,0
JHR343,43100,2025-02-26,0,1,0,0
JHR343,43500,2025-02-26,0,1,0,0
JHR343,43650,2025-02-26,0,1,0,0
JHR343,45000,2025-02-26,0,1,0,0
JHR343,46000,2025-02-26,0,4,0,0
JHR343,47310,2025-02-26,0,1,0,0
JHR343,47600,2025-02-26,0,1,0,0
JHR343,48000,2025-02-26,0,2,0,0
JHR343,50000,2025-02-26,0,1,0,0
JHR343,50300,2025-02-26,0,1,0,0
JHR343,53300,2025-02-26,0,2,0,0
JHR343,55000,2025-02-26,0,1,0,0
JHR343,55100,2025-02-26,0,1,0,2
JHR343,56100,2025-02-26,0,1,0,0
JHR343,6000,2025-02-26,0,1,0,0
JHR343,6150,2025-02-26,0,1,0,0
JHR343,6300,2025-02-26,0,1,0,0
JHR343,6750,2025-02-26,0,1,0,0
JHR343,68000,2025-02-26,0,1,0,0
JHR343,68100,2025-02-26,0,1,0,0
JHR343,71150,2025-02-26,0,1,0,0
JHR343,80000,2025-02-26,2,20,0,1
JHR343,80050,2025-02-26,1,3,1,1
JHR343,80100,2025-02-26,8,44,1,18
JHR343,80110,2025-02-26,28,153,4,63
JHR343,80150,2025-02-26,2,6,0,4
JHR343,80200,2025-02-26,0,3,0,0
JHR343,80250,2025-02-26,6,2,1,3
JHR343,80300,2025-02-26,1,0,0,0
JHR343,80350,2025-02-26,2,9,0,2
JHR343,80570,2025-02-26,0,1,0,0
JHR343,80900,2025-02-26,0,2,0,1
JHR343,80990,2025-02-26,0,7,0,12
JHR343,8100,2025-02-26,0,1,0,0
JHR343,81000,2025-02-26,1,0,0,0
JHR343,81100,2025-02-26,101,3088,1,2260
JHR343,81110,2025-02-26,9,73,2,49
JHR343,81120,2025-02-26,3,0,0,0
JHR343,81200,2025-02-26,6,19,0,9
JHR343,81300,2025-02-26,1,4,0,3
JHR343,81500,2025-02-26,0,1,0,0
JHR343,81700,2025-02-26,1,7,1,6
JHR343,81750,2025-02-26,3,2,0,3
JHR343,81800,2025-02-26,0,2,0,3
JHR343,81900,2025-02-26,12,1,0,0
JHR343,81910,2025-02-26,0,1,0,0
JHR343,81930,2025-02-26,0,2,0,0
JHR343,82100,2025-02-26,0,3,0,0
JHR343,83000,2025-02-26,0,1,0,0
JHR343,84900,2025-02-26,0,2,0,0
JHR343,85030,2025-02-26,0,1,0,0
JHR343,85210,2025-02-26,0,1,0,0
JHR343,85400,2025-02-26,1,0,0,0
JHR343,86200,2025-02-26,0,1,0,0
JHR343,86800,2025-02-26,0,2,0,0
JHR343,88100,2025-02-26,0,1,0,0
JHR343,90000,2025-02-26,0,2,0,0
JHR343,9007,2025-02-26,0,1,0,0
JHR343,91000,2025-02-26,0,2,0,0
JHR343,91207,2025-02-26,0,1,0,0
JHR343,91300,2025-02-26,0,2,0,0
JHR343,93100,2025-02-26,0,1,0,0
JHR345,10400,2025-02-26,0,1,0,0
JHR345,16600,2025-02-26,0,1,0,0
JHR345,16800,2025-02-26,0,1,0,0
JHR345,21400,2025-02-26,0,1,0,0
JHR345,27000,2025-02-26,0,1,0,0
JHR345,33300,2025-02-26,0,1,0,0
JHR345,40000,2025-02-26,0,1,0,0
JHR345,41400,2025-02-26,0,1,0,0
JHR345,42200,2025-02-26,0,0,1,0
JHR345,42300,2025-02-26,0,1,0,0
JHR345,43000,2025-02-26,0,2,0,0
JHR345,47650,2025-02-26,0,1,0,0
JHR345,48000,2025-02-26,0,1,0,0
JHR345,48050,2025-02-26,0,1,0,0
JHR345,53100,2025-02-26,0,1,0,0
JHR345,54100,2025-02-26,0,0,0,1
JHR345,55100,2025-02-26,1,0,0,0
JHR345,57000,2025-02-26,0,1,0,0
JHR345,58200,2025-02-26,0,1,0,0
JHR345,6600,2025-02-26,0,1,0,0
JHR345,68100,2025-02-26,0,1,0,0
JHR345,6910,2025-02-26,0,1,0,0
JHR345,71000,2025-02-26,0,1,0,0
JHR345,75460,2025-02-26,0,1,0,0
JHR345,80100,2025-02-26,0,1,0,0
JHR345,80600,2025-02-26,0,1,0,0
JHR345,81300,2025-02-26,0,1,0,1
JHR345,81400,2025-02-26,0,2,0,0
JHR345,81750,2025-02-26,0,1,0,0
JHR345,82100,2025-02-26,0,1,0,0
JHR345,82200,2025-02-26,1,0,0,0
JHR345,83000,2025-02-26,0,1,0,0
JHR345,84000,2025-02-26,0,0,0,1
JHR345,84300,2025-02-26,0,1,0,0
JHR345,86000,2025-02-26,759,6756,174,5794
JHR345,86007,2025-02-26,1,51,0,27
JHR345,86009,2025-02-26,0,0,0,3
JHR345,86100,2025-02-26,11,25,2,5
JHR345,86200,2025-02-26,1,1,0,0
JHR345,86300,2025-02-26,0,1,0,0
JHR345,86400,2025-02-26,0,1,0,0
JHR345,86600,2025-02-26,2,14,0,10
JHR345,86700,2025-02-26,12,24,0,1
JHR345,86800,2025-02-26,0,0,2,1
JHR345,88200,2025-02-26,0,1,0,0
JHR345,88450,2025-02-26,0,1,0,0
JHR345,88721,2025-02-26,1,0,0,0
JHR345,88857,2025-02-26,0,1,0,0
JHR345,89008,2025-02-26,0,1,0,0
JHR345,89100,2025-02-26,0,1,0,0
JHR345,89657,2025-02-26,0,0,1,0
JHR345,9000,2025-02-26,0,1,0,0
JHR345,91000,2025-02-26,0,2,0,0
JHR345,91100,2025-02-26,0,2,0,0
JHR345,95000,2025-02-26,0,1,0,0
JHR345,9600,2025-02-26,0,1,0,0
JHR345,98000,2025-02-26,0,1,0,0
JHR345,<NA>,2025-02-26,0,0,1,0
JHR349,11060,2025-02-26,0,1,0,0
JHR349,32000,2025-02-26,0,1,0,0
JHR349,34000,2025-02-26,0,1,0,0
JHR349,34100,2025-02-26,0,1,0,0
JHR349,40000,2025-02-26,0,1,0,0
JHR349,40460,2025-02-26,1,0,0,0
JHR349,41150,2025-02-26,0,1,0,0
JHR349,62100,2025-02-26,0,1,0,0
JHR349,80000,2025-02-26,2,2,0,0
JHR349,81100,2025-02-26,0,1,0,0
JHR349,81200,2025-02-26,0,1,0,0
JHR349,81550,2025-02-26,0,1,0,0
JHR349,83000,2025-02-26,30,399,3,153
JHR349,83010,2025-02-26,0,28,0,11
JHR349,83030,2025-02-26,1,4,0,1
JHR349,83040,2025-02-26,3,69,0,27
JHR349,83050,2025-02-26,1,2,0,1
JHR349,83300,2025-02-26,0,1,0,1
JHR349,83400,2025-02-26,50,683,5,363
JHR349,83500,2025-02-26,0,1,0,0
JHR349,83700,2025-02-26,111,1009,6,732
JHR349,83710,2025-02-26,32,348,2,267
JHR349,83730,2025-02-26,0,0,0,1
JHR349,85000,2025-02-26,0,0,1,0
JHR349,85020,2025-02-26,0,1,0,0
JHR349,85300,2025-02-26,1,1,0,0
JHR349,85400,2025-02-26,1,0,0,1
JHR349,86000,2025-02-26,9,107,1,23
JHR349,86100,2025-02-26,52,738,6,460
JHR349,86200,2025-02-26,2,12,0,2
JHR349,86400,2025-02-26,3,14,0,9
JHR349,86600,2025-02-26,29,299,2,172
JHR349,86609,2025-02-26,0,0,0,1
JHR349,88400,2025-02-26,0,1,0,0
JHR349,91300,2025-02-26,1,0,0,0
JHR349,93350,2025-02-26,1,0,0,0
JHR349,9410,2025-02-26,0,1,0,0
JHR349,96000,2025-02-26,0,2,0,0
JHR349,<NA>,2025-02-26,0,0,0,2
JHR350,42000,2025-02-26,1,0,0,0
JHR350,71010,2025-02-26,0,1,0,0
JHR350,73000,2025-02-26,0,0,1,0
JHR350,80000,2025-02-26,3,5,0,0
JHR350,80050,2025-02-26,0,0,0,3
JHR350,80100,2025-02-26,6,18,1,1
JHR350,80110,2025-02-26,2,0,0,0
JHR350,80150,2025-02-26,0,0,0,1
JHR350,80200,2025-02-26,4,28,1,10
JHR350,80250,2025-02-26,1,2,0,0
JHR350,80300,2025-02-26,0,0,0,1
JHR350,80350,2025-02-26,2,3,0,3
JHR350,80503,2025-02-26,0,1,0,0
JHR350,80505,2025-02-26,0,1,0,0
JHR350,81000,2025-02-26,0,1,0,0
JHR350,81020,2025-02-26,0,1,0,0
JHR350,81030,2025-02-26,3,0,0,1
JHR350,81100,2025-02-26,1,9,1,7
JHR350,81110,2025-02-26,0,2,0,0
JHR350,81120,2025-02-26,0,13,0,6
JHR350,81200,2025-02-26,524,2081,173,2107
JHR350,81250,2025-02-26,1,2,0,0
JHR350,81300,2025-02-26,46,98,10,66
JHR350,81400,2025-02-26,0,2,0,0
JHR350,81410,2025-02-26,0,1,0,0
JHR350,81500,2025-02-26,0,0,0,1
JHR350,81560,2025-02-26,0,1,0,0
JHR350,82000,2025-02-26,0,1,0,0
JHR350,82100,2025-02-26,1,1,0,0
JHR350,84500,2025-02-26,0,1,0,0
JHR350,89250,2025-02-26,0,0,1,0
JHR350,93050,2025-02-26,0,1,0,0
JHR350,<NA>,2025-02-26,0,0,1,0
JHR354,14100,2025-02-26,0,1,0,0
JHR354,26600,2025-02-26,0,2,0,0
JHR354,31000,2025-02-26,0,1,0,0
JHR354,41000,2025-02-26,0,1,0,0
JHR354,6000,2025-02-26,0,1,0,0
JHR354,6300,2025-02-26,0,1,0,0
JHR354,68100,2025-02-26,0,1,0,0
JHR354,76100,2025-02-26,0,0,0,1
JHR354,8000,2025-02-26,0,1,0,0
JHR354,80050,2025-02-26,0,1,0,0
JHR354,80100,2025-02-26,0,1,0,0
JHR354,80300,2025-02-26,0,1,0,0
JHR354,80350,2025-02-26,0,0,1,0
JHR354,80514,2025-02-26,2,0,0,0
JHR354,80620,2025-02-26,0,4,0,0
JHR354,80900,2025-02-26,2,0,0,0
JHR354,81030,2025-02-26,2,9,0,4
JHR354,81050,2025-02-26,3,3,0,1
JHR354,81200,2025-02-26,1,0,0,0
JHR354,81300,2025-02-26,0,1,0,0
JHR354,81850,2025-02-26,41,403,7,239
JHR354,82000,2025-02-26,5,33,0,16
JHR354,82010,2025-02-26,1,5,0,1
JHR354,82020,2025-02-26,0,2,0,1
JHR354,82100,2025-02-26,0,14,0,1
JHR354,82200,2025-02-26,176,1230,21,608
JHR354,82210,2025-02-26,0,0,0,2
JHR354,83000,2025-02-26,0,2,0,0
JHR354,84000,2025-02-26,0,2,0,1
JHR354,86000,2025-02-26,20,100,5,31
JHR354,86007,2025-02-26,0,4,0,0
JHR354,86100,2025-02-26,3,10,0,3
JHR354,86200,2025-02-26,331,1871,71,1267
JHR354,86300,2025-02-26,21,190,1,94
JHR354,86700,2025-02-26,1,2,0,0
JHR354,89100,2025-02-26,0,1,0,0
JHR354,89500,2025-02-26,0,1,0,0
JHR354,90200,2025-02-26,0,1,0,0
JHR354,96000,2025-02-26,0,1,0,0
JHR354,97000,2025-02-26,0,1,0,0
JHR354,<NA>,2025-02-26,0,0,3,0
JHR356,1000,2025-02-26,0,2,0,0
JHR356,11900,2025-02-26,0,1,0,0
JHR356,15400,2025-02-26,0,1,0,0
JHR356,16020,2025-02-26,0,1,0,0
JHR356,16100,2025-02-26,0,1,0,0
JHR356,16450,2025-02-26,0,2,0,0
JHR356,16700,2025-02-26,0,1,0,0
JHR356,16800,2025-02-26,0,1,0,0
JHR356,17010,2025-02-26,0,1,0,0
JHR356,17500,2025-02-26,0,1,0,0
JHR356,18500,2025-02-26,0,1,0,0
JHR356,20300,2025-02-26,1,1,0,0
JHR356,20400,2025-02-26,0,1,0,0
JHR356,21020,2025-02-26,1,0,0,0
JHR356,21300,2025-02-26,0,1,0,0
JHR356,23400,2025-02-26,0,1,0,0
JHR356,24000,2025-02-26,0,1,0,0
JHR356,25100,2025-02-26,0,1,0,0
JHR356,26400,2025-02-26,0,1,0,0
JHR356,26500,2025-02-26,0,1,0,0
JHR356,26600,2025-02-26,0,2,0,0
JHR356,28000,2025-02-26,0,1,0,0
JHR356,28620,2025-02-26,0,1,0,0
JHR356,31400,2025-02-26,0,1,0,0
JHR356,33100,2025-02-26,0,1,0,0
JHR356,33320,2025-02-26,0,3,0,0
JHR356,40000,2025-02-26,0,1,0,0
JHR356,41200,2025-02-26,0,3,0,0
JHR356,41560,2025-02-26,0,1,0,0
JHR356,42000,2025-02-26,1,1,0,0
JHR356,42100,2025-02-26,0,1,0,0
JHR356,43000,2025-02-26,0,1,0,0
JHR356,43100,2025-02-26,0,1,0,0
JHR356,43200,2025-02-26,0,1,0,0
JHR356,43300,2025-02-26,0,1,0,0
JHR356,43800,2025-02-26,0,1,0,0
JHR356,43900,2025-02-26,0,1,0,0
JHR356,45400,2025-02-26,0,1,0,0
JHR356,46150,2025-02-26,0,1,0,0
JHR356,46200,2025-02-26,0,1,0,0
JHR356,47000,2025-02-26,0,3,0,0
JHR356,47160,2025-02-26,0,1,0,0
JHR356,47500,2025-02-26,0,1,0,0
JHR356,48000,2025-02-26,1,0,0,0
JHR356,48300,2025-02-26,0,1,0,0
JHR356,50000,2025-02-26,0,3,0,0
JHR356,50200,2025-02-26,0,2,0,0
JHR356,50470,2025-02-26,0,1,0,0
JHR356,52100,2025-02-26,0,1,0,0
JHR356,52220,2025-02-26,0,0,0,1
JHR356,5330,2025-02-26,0,1,0,0
JHR356,55100,2025-02-26,0,1,0,0
JHR356,6300,2025-02-26,0,1,0,0
JHR356,6800,2025-02-26,0,1,0,0
JHR356,68000,2025-02-26,0,1,0,0
JHR356,69000,2025-02-26,0,1,0,0
JHR356,73430,2025-02-26,0,1,0,0
JHR356,76400,2025-02-26,0,2,0,0
JHR356,77300,2025-02-26,1,0,0,0
JHR356,78300,2025-02-26,0,1,0,0
JHR356,80000,2025-02-26,4,8,0,1
JHR356,80050,2025-02-26,0,1,0,0
JHR356,80100,2025-02-26,5,27,0,8
JHR356,80110,2025-02-26,0,7,0,1
JHR356,80200,2025-02-26,0,3,0,0
JHR356,80300,2025-02-26,0,2,0,0
JHR356,80800,2025-02-26,0,5,0,0
JHR356,80990,2025-02-26,0,5,0,2
JHR356,81000,2025-02-26,0,2,0,0
JHR356,81030,2025-02-26,1,0,0,0
JHR356,81100,2025-02-26,8,60,3,39
JHR356,81110,2025-02-26,0,1,0,0
JHR356,81200,2025-02-26,1,4,0,4
JHR356,81300,2025-02-26,0,4,0,2
JHR356,81310,2025-02-26,0,4,0,1
JHR356,81500,2025-02-26,0,0,1,0
JHR356,81550,2025-02-26,0,3,0,0
JHR356,81700,2025-02-26,2,8,0,0
JHR356,81750,2025-02-26,0,1,0,3
JHR356,81800,2025-02-26,460,3061,141,3255
JHR356,81810,2025-02-26,6,130,9,105
JHR356,81900,2025-02-26,0,7,0,3
JHR356,81910,2025-02-26,0,1,0,0
JHR356,81920,2025-02-26,0,1,0,0
JHR356,82100,2025-02-26,0,1,0,0
JHR356,8300,2025-02-26,0,1,0,0
JHR356,83000,2025-02-26,0,1,0,0
JHR356,84000,2025-02-26,1,1,0,0
JHR356,84300,2025-02-26,1,0,0,0
JHR356,84400,2025-02-26,0,1,0,0
JHR356,84800,2025-02-26,0,1,0,0
JHR356,85030,2025-02-26,0,1,0,0
JHR356,85100,2025-02-26,0,1,0,0
JHR356,85400,2025-02-26,0,1,0,0
JHR356,86000,2025-02-26,0,1,0,0
JHR356,86200,2025-02-26,0,1,0,0
JHR356,86600,2025-02-26,0,1,0,0
JHR356,88000,2025-02-26,0,2,0,0
JHR356,88300,2025-02-26,0,2,0,0
JHR356,88450,2025-02-26,0,5,0,0
JHR356,88721,2025-02-26,0,1,0,0
JHR356,88857,2025-02-26,0,1,0,1
JHR356,89000,2025-02-26,0,1,0,0
JHR356,89008,2025-02-26,0,0,0,1
JHR356,89050,2025-02-26,0,1,0,0
JHR356,90000,2025-02-26,0,4,0,0
JHR356,90107,2025-02-26,0,1,0,0
JHR356,91000,2025-02-26,0,4,0,0
JHR356,91100,2025-02-26,0,1,0,0
JHR356,91150,2025-02-26,0,1,0,0
JHR356,91300,2025-02-26,0,2,0,0
JHR356,91308,2025-02-26,0,3,0,0
JHR356,93050,2025-02-26,0,2,0,0
JHR356,94600,2025-02-26,0,1,0,0
JHR356,98000,2025-02-26,0,1,0,0
JHR357,13000,2025-02-26,0,1,0,0
JHR357,13200,2025-02-26,0,0,1,0
JHR357,14100,2025-02-26,0,1,0,0
JHR357,17700,2025-02-26,2,2,0,0
JHR357,18300,2025-02-26,0,1,0,0
JHR357,21000,2025-02-26,0,1,0,0
JHR357,34300,2025-02-26,0,1,0,0
JHR357,43650,2025-02-26,0,0,1,0
JHR357,43900,2025-02-26,0,1,0,0
JHR357,46000,2025-02-26,0,1,0,0
JHR357,46150,2025-02-26,0,1,0,0
JHR357,50350,2025-02-26,0,1,0,0
JHR357,51200,2025-02-26,0,1,0,0
JHR357,53100,2025-02-26,1,0,0,0
JHR357,56000,2025-02-26,0,1,0,0
JHR357,58200,2025-02-26,0,1,0,0
JHR357,68100,2025-02-26,0,1,0,0
JHR357,80000,2025-02-26,1,11,0,1
JHR357,80100,2025-02-26,0,6,0,0
JHR357,80110,2025-02-26,0,1,0,0
JHR357,80150,2025-02-26,0,2,0,0
JHR357,80750,2025-02-26,0,1,0,0
JHR357,81000,2025-02-26,302,2480,65,3098
JHR357,81010,2025-02-26,1,2,0,3
JHR357,81020,2025-02-26,0,0,0,1
JHR357,81030,2025-02-26,161,1101,15,863
JHR357,81040,2025-02-26,1,3,0,4
JHR357,81050,2025-02-26,1,0,0,2
JHR357,81100,2025-02-26,2,12,0,4
JHR357,81200,2025-02-26,3,1,0,0
JHR357,81300,2025-02-26,0,2,0,3
JHR357,81400,2025-02-26,60,297,7,335
JHR357,81410,2025-02-26,0,3,0,0
JHR357,81440,2025-02-26,2,0,0,0
JHR357,81450,2025-02-26,1,4,0,5
JHR357,81750,2025-02-26,0,1,0,0
JHR357,81810,2025-02-26,0,1,0,0
JHR357,81900,2025-02-26,5,26,3,100
JHR357,81907,2025-02-26,0,1,0,0
JHR357,82100,2025-02-26,0,2,0,0
JHR357,86100,2025-02-26,1,6,0,0
JHR357,86400,2025-02-26,0,1,0,0
JHR357,88722,2025-02-26,0,1,0,0
JHR357,89000,2025-02-26,0,1,0,0
JHR357,93250,2025-02-26,0,1,0,0
JHR357,97000,2025-02-26,0,1,0,0
JHR358,11920,2025-02-26,0,1,0,0
JHR358,16210,2025-02-26,0,1,0,0
JHR358,42100,2025-02-26,1,0,0,0
JHR358,43000,2025-02-26,0,1,0,0
JHR358,71000,2025-02-26,0,1,0,0
JHR358,80000,2025-02-26,0,5,0,1
JHR358,80100,2025-02-26,1,0,0,0
JHR358,80350,2025-02-26,1,0,0,0
JHR358,81000,2025-02-26,113,323,46,290
JHR358,81010,2025-02-26,6,26,0,25
JHR358,81020,2025-02-26,24,118,12,90
JHR358,81030,2025-02-26,188,680,83,509
JHR358,81050,2025-02-26,3,1,0,0
JHR358,81100,2025-02-26,0,0,0,1
JHR358,81200,2025-02-26,0,0,0,1
JHR358,81250,2025-02-26,0,1,0,1
JHR358,81400,2025-02-26,0,2,0,0
JHR358,81450,2025-02-26,2,0,0,0
JHR358,81700,2025-02-26,1,0,0,0
JHR358,82100,2025-02-26,7,4,0,2
JHR358,84300,2025-02-26,1,0,1,0
JHR358,86100,2025-02-26,1,5,0,0
JHR358,93050,2025-02-26,0,1,0,0
JHR358,96000,2025-02-26,0,1,0,0
JHR358,<NA>,2025-02-26,0,0,1,0
JHR359,10400,2025-02-26,0,1,0,0
JHR359,11600,2025-02-26,1,0,0,0
JHR359,13500,2025-02-26,1,0,0,0
JHR359,14300,2025-02-26,1,0,0,0
JHR359,15100,2025-02-26,0,1,0,0
JHR359,15200,2025-02-26,0,1,0,0
JHR359,16040,2025-02-26,0,1,0,0
JHR359,16070,2025-02-26,0,1,0,0
JHR359,16090,2025-02-26,0,1,0,0
JHR359,16100,2025-02-26,0,1,0,0
JHR359,16200,2025-02-26,0,1,0,0
JHR359,16800,2025-02-26,0,1,0,0
JHR359,2000,2025-02-26,0,1,0,0
JHR359,20400,2025-02-26,0,1,0,0
JHR359,21300,2025-02-26,0,1,0,0
JHR359,21400,2025-02-26,0,1,0,0
JHR359,21600,2025-02-26,0,1,0,0
JHR359,26600,2025-02-26,0,1,0,0
JHR359,27200,2025-02-26,0,1,0,0
JHR359,30010,2025-02-26,0,2,0,0
JHR359,34510,2025-02-26,0,1,0,0
JHR359,40460,2025-02-26,0,1,0,0
